#Field:candidate	WeekId	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
outsourced	03/07/2014	3193	2440	2281	313	55	3633	2651	2393	318	130
pink slip	03/07/2014	23403	12689	9706	2092	59	37488	19269	14666	3166	787
unemployment	03/07/2014	94987	54172	47726	10486	7075	120751	64494	56827	11515	11512
axed	03/08/2013	5401	4306	4169	382	126	5587	4493	4337	390	278
been fired	03/08/2013	31627	23166	22412	2026	2950	22431	17501	17044	1653	664
canned	03/08/2013	14866	11426	10671	814	1083	14769	11762	10967	844	496
downsized	03/08/2013	801	768	663	25	3	660	612	565	23	14
fired	03/08/2013	41783	32464	31537	2323	1584	41076	31771	30937	2474	1603
laid off	03/08/2013	30588	25654	23925	2039	1397	27388	22879	21774	1840	1016
lost job	03/08/2013	13932	10411	8752	572	651	10233	6926	6793	559	65
outsourced	03/08/2013	2554	2052	1942	163	155	2588	2000	1906	167	53
pink slip	03/08/2013	5966	4584	4298	414	541	4098	3514	3385	236	231
unemployment	03/08/2013	99455	82063	78039	6292	2683	129811	110898	106032	6992	3098
axed	03/09/2012	11497	5374	5127	649	186	4353	3516	3401	285	16
been fired	03/09/2012	17797	13931	13531	886	863	28335	11794	11514	1016	517
canned	03/09/2012	11907	10270	9873	471	37	12094	9898	9474	403	758
downsized	03/09/2012	677	630	617	24	3	813	640	623	49	22
fired	03/09/2012	48067	31888	30175	1596	278	34181	27988	27171	1358	378
laid off	03/09/2012	21981	19354	18874	1000	216	19823	17955	17591	928	44
lost job	03/09/2012	7248	6749	6584	254	61	7908	6735	6379	324	71
outsourced	03/09/2012	9082	2687	2555	203	93	3716	2629	2430	178	114
pink slip	03/09/2012	1635	1557	1504	62	13	1586	1504	1422	60	4
unemployment	03/09/2012	78227	51802	48023	4561	1572	205360	55262	51254	5379	11773
axed	03/11/2011	668	459	444	30	7	2715	2516	2407	97	6
been fired	03/11/2011	2184	1803	1773	84	88	6482	5258	5106	266	561
canned	03/11/2011	1522	1334	1301	55	20	4362	4117	4000	125	8
downsized	03/11/2011	135	126	123	2	0	361	347	340	9	0
fired	03/11/2011	2942	2572	2523	102	165	9088	7844	7646	237	14
laid off	03/11/2011	4081	3211	3140	184	247	9695	8697	8447	389	100
lost job	03/11/2011	1068	868	848	35	45	2527	2403	2313	59	8
outsourced	03/11/2011	883	842	791	17	0	3195	3016	2774	87	12
pink slip	03/11/2011	318	288	274	23	3	1527	1442	1389	54	6
unemployment	03/11/2011	13203	8298	7660	603	524	24370	21374	18979	1037	300
axed	03/14/2014	33435	15636	14828	2336	11413	16457	8378	7998	1222	4101
been fired	03/14/2014	26867	16345	15648	2400	1383	24489	15668	15005	2122	1729
canned	03/14/2014	20120	13826	11566	1792	930	28791	16354	13247	2126	5741
downsized	03/14/2014	1082	693	684	64	12	773	649	629	55	38
fired	03/14/2014	60998	29699	28672	4458	12875	40386	27445	26388	3422	1161
laid off	03/14/2014	25800	18915	18233	2134	2307	24545	18667	17918	2353	729
lost job	03/14/2014	9745	6991	6754	979	120	10743	7380	6934	983	127
outsourced	03/14/2014	4388	3318	3128	365	284	3193	2440	2281	313	55
pink slip	03/14/2014	25725	13382	10394	2028	45	23403	12689	9706	2092	59
unemployment	03/14/2014	113014	61272	53757	11784	11350	94987	54172	47726	10486	7075
axed	03/15/2013	6447	4819	4620	377	300	5401	4306	4169	382	126
been fired	03/15/2013	18612	13946	13531	1222	2110	31627	23166	22412	2026	2950
canned	03/15/2013	14308	12004	11093	817	271	14866	11426	10671	814	1083
downsized	03/15/2013	808	723	713	29	0	801	768	663	25	3
fired	03/15/2013	39443	31037	30244	2458	2097	41783	32464	31537	2323	1584
laid off	03/15/2013	28636	24388	22851	1927	431	30588	25654	23925	2039	1397
lost job	03/15/2013	9669	7365	7235	616	33	13932	10411	8752	572	651
outsourced	03/15/2013	2510	2087	1983	178	83	2554	2052	1942	163	155
pink slip	03/15/2013	3082	2627	2459	201	127	5966	4584	4298	414	541
unemployment	03/15/2013	108236	74844	68202	6174	7279	99455	82063	78039	6292	2683
axed	03/16/2012	22143	6496	6260	628	111	11497	5374	5127	649	186
been fired	03/16/2012	17398	12685	12315	648	579	17797	13931	13531	886	863
canned	03/16/2012	10374	9409	9075	323	265	11907	10270	9873	471	37
downsized	03/16/2012	536	532	516	4	1	677	630	617	24	3
fired	03/16/2012	36052	30625	29511	1117	859	48067	31888	30175	1596	278
laid off	03/16/2012	22454	19022	18596	818	601	21981	19354	18874	1000	216
lost job	03/16/2012	7507	6521	6338	200	158	7248	6749	6584	254	61
outsourced	03/16/2012	2996	2806	2643	89	14	9082	2687	2555	203	93
pink slip	03/16/2012	2265	2018	1879	116	6	1635	1557	1504	62	13
unemployment	03/16/2012	132489	67193	62619	6529	3982	78227	51802	48023	4561	1572
axed	03/18/2011	298	126	125	14	0	668	459	444	30	7
been fired	03/18/2011	3402	331	329	47	2316	2184	1803	1773	84	88
canned	03/18/2011	374	227	227	22	91	1522	1334	1301	55	20
downsized	03/18/2011	15	14	14	1	0	135	126	123	2	0
fired	03/18/2011	2428	622	620	56	1495	2942	2572	2523	102	165
laid off	03/18/2011	1028	524	523	50	110	4081	3211	3140	184	247
lost job	03/18/2011	236	151	149	19	3	1068	868	848	35	45
outsourced	03/18/2011	109	92	90	9	0	883	842	791	17	0
pink slip	03/18/2011	173	126	124	7	0	318	288	274	23	3
unemployment	03/18/2011	4444	1607	1567	205	300	13203	8298	7660	603	524
axed	03/21/2014	14444	3941	3746	601	8466	33435	15636	14828	2336	11413
been fired	03/21/2014	28021	15977	15448	2306	2208	26867	16345	15648	2400	1383
canned	03/21/2014	60388	40878	13954	6021	1126	20120	13826	11566	1792	930
downsized	03/21/2014	585	495	487	34	17	1082	693	684	64	12
fired	03/21/2014	57143	30581	29456	4209	5016	60998	29699	28672	4458	12875
laid off	03/21/2014	26283	20475	15720	1878	284	25800	18915	18233	2134	2307
lost job	03/21/2014	10959	7425	7154	991	301	9745	6991	6754	979	120
outsourced	03/21/2014	2949	2188	2020	272	114	4388	3318	3128	365	284
pink slip	03/21/2014	23859	12275	9373	1909	266	25725	13382	10394	2028	45
unemployment	03/21/2014	113360	62964	55263	11844	10895	113014	61272	53757	11784	11350
axed	03/22/2013	9851	7784	7473	525	640	6447	4819	4620	377	300
been fired	03/22/2013	14798	11857	11622	1059	640	18612	13946	13531	1222	2110
canned	03/22/2013	11596	9694	9084	629	207	14308	12004	11093	817	271
downsized	03/22/2013	707	656	620	28	3	808	723	713	29	0
fired	03/22/2013	39721	28045	27220	2166	3663	39443	31037	30244	2458	2097
laid off	03/22/2013	25852	22545	21095	1931	273	28636	24388	22851	1927	431
lost job	03/22/2013	9284	6774	6643	504	1079	9669	7365	7235	616	33
outsourced	03/22/2013	2477	2075	1960	179	15	2510	2087	1983	178	83
pink slip	03/22/2013	2582	2282	2149	182	25	3082	2627	2459	201	127
unemployment	03/22/2013	69333	52251	49004	4939	2339	108236	74844	68202	6174	7279
axed	03/23/2012	6485	4669	4523	347	128	22143	6496	6260	628	111
been fired	03/23/2012	21901	15444	15049	1111	995	17398	12685	12315	648	579
canned	03/23/2012	11631	9508	9114	415	84	10374	9409	9075	323	265
downsized	03/23/2012	784	742	733	21	8	536	532	516	4	1
fired	03/23/2012	42538	34852	33879	1743	838	36052	30625	29511	1117	859
laid off	03/23/2012	17720	16235	15890	819	188	22454	19022	18596	818	601
lost job	03/23/2012	7498	6227	6106	275	347	7507	6521	6338	200	158
outsourced	03/23/2012	2344	2140	2028	86	6	2996	2806	2643	89	14
pink slip	03/23/2012	2638	2084	1951	150	6	2265	2018	1879	116	6
unemployment	03/23/2012	93147	57184	53386	4873	1817	132489	67193	62619	6529	3982
axed	03/25/2011	54	26	26	5	0	298	126	125	14	0
been fired	03/25/2011	440	57	57	10	301	3402	331	329	47	2316
canned	03/25/2011	98	46	46	8	39	374	227	227	22	91
downsized	03/25/2011	4	4	4	0	0	15	14	14	1	0
fired	03/25/2011	636	92	92	14	31	2428	622	620	56	1495
laid off	03/25/2011	137	88	87	10	34	1028	524	523	50	110
lost job	03/25/2011	137	29	29	4	99	236	151	149	19	3
outsourced	03/25/2011	86	54	54	8	0	109	92	90	9	0
pink slip	03/25/2011	19	8	8	2	0	173	126	124	7	0
unemployment	03/25/2011	955	195	192	43	370	4444	1607	1567	205	300
axed	03/28/2014	5190	3387	3263	469	194	14444	3941	3746	601	8466
been fired	03/28/2014	27965	18026	17402	2633	2581	28021	15977	15448	2306	2208
canned	03/28/2014	19927	13063	11410	1697	1245	60388	40878	13954	6021	1126
downsized	03/28/2014	719	612	592	43	8	585	495	487	34	17
fired	03/28/2014	45408	29234	28115	3603	3330	57143	30581	29456	4209	5016
laid off	03/28/2014	23735	17554	16747	2079	1717	26283	20475	15720	1878	284
lost job	03/28/2014	13212	8608	8213	1250	761	10959	7425	7154	991	301
outsourced	03/28/2014	3728	2411	2220	359	89	2949	2188	2020	272	114
pink slip	03/28/2014	20725	12857	10165	2019	30	23859	12275	9373	1909	266
unemployment	03/28/2014	114212	66274	58666	11817	10668	113360	62964	55263	11844	10895
axed	03/29/2013	5268	4257	4090	354	177	9851	7784	7473	525	640
been fired	03/29/2013	20259	15875	15444	1406	988	14798	11857	11622	1059	640
canned	03/29/2013	12791	10523	10015	674	1140	11596	9694	9084	629	207
downsized	03/29/2013	881	841	755	33	6	707	656	620	28	3
fired	03/29/2013	38959	31446	30523	2456	1098	39721	28045	27220	2166	3663
laid off	03/29/2013	26602	22848	21524	1764	607	25852	22545	21095	1931	273
lost job	03/29/2013	9245	6648	6512	587	1328	9284	6774	6643	504	1079
outsourced	03/29/2013	2476	2010	1781	175	33	2477	2075	1960	179	15
pink slip	03/29/2013	3969	3321	2652	314	78	2582	2282	2149	182	25
unemployment	03/29/2013	79864	59652	55152	5968	3122	69333	52251	49004	4939	2339
axed	03/30/2012	4491	3091	2976	203	102	6485	4669	4523	347	128
been fired	03/30/2012	17445	12766	12467	722	1127	21901	15444	15049	1111	995
canned	03/30/2012	9682	8359	7976	384	45	11631	9508	9114	415	84
downsized	03/30/2012	615	589	584	11	0	784	742	733	21	8
fired	03/30/2012	33197	29121	28366	1293	406	42538	34852	33879	1743	838
laid off	03/30/2012	18812	16483	16162	849	713	17720	16235	15890	819	188
lost job	03/30/2012	10394	6549	6388	308	264	7498	6227	6106	275	347
outsourced	03/30/2012	2490	2132	2004	108	7	2344	2140	2028	86	6
pink slip	03/30/2012	1895	1696	1634	85	52	2638	2084	1951	150	6
unemployment	03/30/2012	71383	50322	46803	3781	930	93147	57184	53386	4873	1817
axed	04/01/2011	80	6	6	2	0	54	26	26	5	0
been fired	04/01/2011	1275	14	14	8	950	440	57	57	10	301
canned	04/01/2011	15	10	10	4	0	98	46	46	8	39
downsized	04/01/2011	2	2	2	0	0	4	4	4	0	0
fired	04/01/2011	1609	22	21	6	51	636	92	92	14	31
laid off	04/01/2011	83	25	25	13	11	137	88	87	10	34
lost job	04/01/2011	13	9	9	3	0	137	29	29	4	99
outsourced	04/01/2011	20	8	8	2	0	86	54	54	8	0
pink slip	04/01/2011	3	2	2	1	0	19	8	8	2	0
unemployment	04/01/2011	1448	100	95	36	433	955	195	192	43	370
axed	04/04/2014	7645	4900	4695	651	563	5190	3387	3263	469	194
been fired	04/04/2014	29102	16642	16051	2517	2713	27965	18026	17402	2633	2581
canned	04/04/2014	18698	12384	11757	1739	460	19927	13063	11410	1697	1245
downsized	04/04/2014	924	566	553	61	21	719	612	592	43	8
fired	04/04/2014	48072	30206	28275	3737	1273	45408	29234	28115	3603	3330
laid off	04/04/2014	22919	16827	16178	2036	710	23735	17554	16747	2079	1717
lost job	04/04/2014	10669	7263	6955	914	219	13212	8608	8213	1250	761
outsourced	04/04/2014	3591	2802	2571	359	54	3728	2411	2220	359	89
pink slip	04/04/2014	21092	12932	10024	1829	59	20725	12857	10165	2019	30
unemployment	04/04/2014	140777	58340	51382	11306	9158	114212	66274	58666	11817	10668
axed	04/05/2013	3871	3221	3114	290	72	5268	4257	4090	354	177
been fired	04/05/2013	22173	13718	13382	1475	4021	20259	15875	15444	1406	988
canned	04/05/2013	14215	12126	11691	766	348	12791	10523	10015	674	1140
downsized	04/05/2013	813	684	632	39	30	881	841	755	33	6
fired	04/05/2013	39367	27641	27052	2237	1461	38959	31446	30523	2456	1098
laid off	04/05/2013	22183	19582	18506	1604	192	26602	22848	21524	1764	607
lost job	04/05/2013	7543	6414	6276	425	79	9245	6648	6512	587	1328
outsourced	04/05/2013	2519	2004	1882	147	123	2476	2010	1781	175	33
pink slip	04/05/2013	2062	1699	1594	144	112	3969	3321	2652	314	78
unemployment	04/05/2013	73372	54329	51374	4813	4738	79864	59652	55152	5968	3122
axed	04/06/2012	6442	4543	4416	317	3	4491	3091	2976	203	102
been fired	04/06/2012	20818	12842	12503	830	283	17445	12766	12467	722	1127
canned	04/06/2012	11405	8771	8467	466	198	9682	8359	7976	384	45
downsized	04/06/2012	677	626	613	31	4	615	589	584	11	0
fired	04/06/2012	43351	30330	29456	1412	452	33197	29121	28366	1293	406
laid off	04/06/2012	19639	16705	16331	916	201	18812	16483	16162	849	713
lost job	04/06/2012	14601	6742	6589	520	223	10394	6549	6388	308	264
outsourced	04/06/2012	2547	2040	1942	153	1	2490	2132	2004	108	7
pink slip	04/06/2012	1635	1489	1347	83	8	1895	1696	1634	85	52
unemployment	04/06/2012	62944	49194	44703	3016	608	71383	50322	46803	3781	930
axed	04/08/2011	1600	1421	1352	57	10	80	6	6	2	0
been fired	04/08/2011	4365	3936	3823	193	88	1275	14	14	8	950
canned	04/08/2011	4171	3869	3710	151	16	15	10	10	4	0
downsized	04/08/2011	551	530	525	8	17	2	2	2	0	0
fired	04/08/2011	8202	7321	7153	223	120	1609	22	21	6	51
laid off	04/08/2011	6399	6071	5849	181	18	83	25	25	13	11
lost job	04/08/2011	2501	2165	2100	65	5	13	9	9	3	0
outsourced	04/08/2011	1633	1470	1414	56	87	20	8	8	2	0
pink slip	04/08/2011	694	621	602	30	6	3	2	2	1	0
unemployment	04/08/2011	35838	29865	26103	1791	1504	1448	100	95	36	433
axed	04/11/2014	6490	4115	3921	600	251	7645	4900	4695	651	563
been fired	04/11/2014	27068	16390	15728	2548	3003	29102	16642	16051	2517	2713
canned	04/11/2014	17427	11678	10591	1679	565	18698	12384	11757	1739	460
downsized	04/11/2014	673	560	524	40	9	924	566	553	61	21
fired	04/11/2014	44380	29284	28244	3619	1732	48072	30206	28275	3737	1273
laid off	04/11/2014	25625	16377	15780	1957	4222	22919	16827	16178	2036	710
lost job	04/11/2014	14287	7553	7309	1003	494	10669	7263	6955	914	219
outsourced	04/11/2014	2979	2275	2031	276	80	3591	2802	2571	359	54
pink slip	04/11/2014	20607	12493	9765	2033	17	21092	12932	10024	1829	59
unemployment	04/11/2014	128672	67950	59073	12596	15277	140777	58340	51382	11306	9158
axed	04/12/2013	5588	3995	3865	330	677	3871	3221	3114	290	72
been fired	04/12/2013	45260	23975	23234	2260	13729	22173	13718	13382	1475	4021
canned	04/12/2013	12377	9758	9241	712	236	14215	12126	11691	766	348
downsized	04/12/2013	589	567	547	18	5	813	684	632	39	30
fired	04/12/2013	43536	32229	31476	2932	2230	39367	27641	27052	2237	1461
laid off	04/12/2013	26106	22097	20915	1651	497	22183	19582	18506	1604	192
lost job	04/12/2013	10004	6392	6289	541	205	7543	6414	6276	425	79
outsourced	04/12/2013	2199	1851	1732	140	52	2519	2004	1882	147	123
pink slip	04/12/2013	1823	1637	1544	128	1	2062	1699	1594	144	112
unemployment	04/12/2013	87869	63883	59576	6380	5963	73372	54329	51374	4813	4738
axed	04/13/2012	4391	2895	2790	309	29	6442	4543	4416	317	3
been fired	04/13/2012	18542	14134	13720	773	416	20818	12842	12503	830	283
canned	04/13/2012	11347	9157	8833	520	109	11405	8771	8467	466	198
downsized	04/13/2012	640	599	590	22	0	677	626	613	31	4
fired	04/13/2012	41526	32299	31402	1684	371	43351	30330	29456	1412	452
laid off	04/13/2012	28669	20303	19758	1286	383	19639	16705	16331	916	201
lost job	04/13/2012	7149	5617	5476	256	325	14601	6742	6589	520	223
outsourced	04/13/2012	2767	2178	2074	156	2	2547	2040	1942	153	1
pink slip	04/13/2012	4216	1776	1714	152	121	1635	1489	1347	83	8
unemployment	04/13/2012	135249	60720	53863	5338	3813	62944	49194	44703	3016	608
axed	04/15/2011	1738	1598	1503	63	2	1600	1421	1352	57	10
been fired	04/15/2011	5559	4083	3986	213	956	4365	3936	3823	193	88
canned	04/15/2011	4130	3613	3485	128	228	4171	3869	3710	151	16
downsized	04/15/2011	513	486	482	8	7	551	530	525	8	17
fired	04/15/2011	9212	7770	7602	319	191	8202	7321	7153	223	120
laid off	04/15/2011	6901	5631	5494	225	712	6399	6071	5849	181	18
lost job	04/15/2011	3011	2567	2340	71	19	2501	2165	2100	65	5
outsourced	04/15/2011	2018	1914	1799	66	1	1633	1470	1414	56	87
pink slip	04/15/2011	870	663	625	40	1	694	621	602	30	6
unemployment	04/15/2011	27234	23750	21355	1298	357	35838	29865	26103	1791	1504
axed	04/18/2014	6744	4258	4080	608	451	6490	4115	3921	600	251
been fired	04/18/2014	33670	21074	19949	3203	2551	27068	16390	15728	2548	3003
canned	04/18/2014	17849	11116	10422	1617	834	17427	11678	10591	1679	565
downsized	04/18/2014	744	519	494	61	53	673	560	524	40	9
fired	04/18/2014	45849	29317	28121	3284	770	44380	29284	28244	3619	1732
laid off	04/18/2014	21742	15915	15342	2020	705	25625	16377	15780	1957	4222
lost job	04/18/2014	12070	6994	6799	1033	920	14287	7553	7309	1003	494
outsourced	04/18/2014	3163	2359	2143	290	27	2979	2275	2031	276	80
pink slip	04/18/2014	26243	16006	12463	2771	53	20607	12493	9765	2033	17
unemployment	04/18/2014	124706	65037	54769	13626	14593	128672	67950	59073	12596	15277
axed	04/19/2013	4488	3941	3775	254	60	5588	3995	3865	330	677
been fired	04/19/2013	22819	16029	15580	1329	3007	45260	23975	23234	2260	13729
canned	04/19/2013	13882	12297	11585	724	266	12377	9758	9241	712	236
downsized	04/19/2013	1057	988	952	30	21	589	567	547	18	5
fired	04/19/2013	40287	33455	32387	2305	1279	43536	32229	31476	2932	2230
laid off	04/19/2013	29108	25872	24057	1789	311	26106	22097	20915	1651	497
lost job	04/19/2013	12086	9678	9394	668	82	10004	6392	6289	541	205
outsourced	04/19/2013	10668	2677	2442	213	35	2199	1851	1732	140	52
pink slip	04/19/2013	2796	2475	2331	140	72	1823	1637	1544	128	1
unemployment	04/19/2013	100996	69835	64544	5523	4046	87869	63883	59576	6380	5963
axed	04/20/2012	4661	3355	3251	270	17	4391	2895	2790	309	29
been fired	04/20/2012	23434	16725	16187	1086	416	18542	14134	13720	773	416
canned	04/20/2012	10805	9243	8955	443	82	11347	9157	8833	520	109
downsized	04/20/2012	766	722	713	29	2	640	599	590	22	0
fired	04/20/2012	38197	32763	31889	1649	444	41526	32299	31402	1684	371
laid off	04/20/2012	24416	18667	18249	1244	97	28669	20303	19758	1286	383
lost job	04/20/2012	6467	5916	5744	246	115	7149	5617	5476	256	325
outsourced	04/20/2012	2297	2128	1940	91	5	2767	2178	2074	156	2
pink slip	04/20/2012	3449	1920	1681	230	74	4216	1776	1714	152	121
unemployment	04/20/2012	94636	52249	45007	4143	1516	135249	60720	53863	5338	3813
axed	04/22/2011	2156	1864	1764	72	134	1738	1598	1503	63	2
been fired	04/22/2011	5168	4623	4517	186	86	5559	4083	3986	213	956
canned	04/22/2011	4153	3832	3696	126	27	4130	3613	3485	128	228
downsized	04/22/2011	543	539	533	3	0	513	486	482	8	7
fired	04/22/2011	10011	9357	9119	258	150	9212	7770	7602	319	191
laid off	04/22/2011	8198	7587	7365	252	232	6901	5631	5494	225	712
lost job	04/22/2011	2565	2129	2084	61	1	3011	2567	2340	71	19
outsourced	04/22/2011	2410	2274	2151	61	1	2018	1914	1799	66	1
pink slip	04/22/2011	2709	2432	2388	75	18	870	663	625	40	1
unemployment	04/22/2011	26001	23135	21186	1075	274	27234	23750	21355	1298	357
axed	04/25/2014	5317	3128	2954	481	292	6744	4258	4080	608	451
been fired	04/25/2014	32396	18858	18065	2633	4062	33670	21074	19949	3203	2551
canned	04/25/2014	15436	10090	9540	1297	822	17849	11116	10422	1617	834
downsized	04/25/2014	811	634	610	46	46	744	519	494	61	53
fired	04/25/2014	41873	29170	27790	3113	1807	45849	29317	28121	3284	770
laid off	04/25/2014	21200	15999	15455	1887	1641	21742	15915	15342	2020	705
lost job	04/25/2014	8950	6649	6449	810	309	12070	6994	6799	1033	920
outsourced	04/25/2014	3054	2159	2012	292	67	3163	2359	2143	290	27
pink slip	04/25/2014	32000	17866	13811	2969	151	26243	16006	12463	2771	53
unemployment	04/25/2014	111141	58124	49552	11028	14256	124706	65037	54769	13626	14593
axed	04/26/2013	5681	4793	4488	309	84	4488	3941	3775	254	60
been fired	04/26/2013	26006	18719	18095	1612	1786	22819	16029	15580	1329	3007
canned	04/26/2013	17141	14378	13654	792	569	13882	12297	11585	724	266
downsized	04/26/2013	946	904	867	17	5	1057	988	952	30	21
fired	04/26/2013	45356	37270	35934	2570	1957	40287	33455	32387	2305	1279
laid off	04/26/2013	29480	25893	23836	1750	435	29108	25872	24057	1789	311
lost job	04/26/2013	9573	8361	8116	499	63	12086	9678	9394	668	82
outsourced	04/26/2013	2701	2450	2299	132	24	10668	2677	2442	213	35
pink slip	04/26/2013	2726	2497	2373	136	0	2796	2475	2331	140	72
unemployment	04/26/2013	153555	88833	81783	7980	5224	100996	69835	64544	5523	4046
axed	04/27/2012	5731	3615	3499	341	72	4661	3355	3251	270	17
been fired	04/27/2012	20866	14973	14496	986	1854	23434	16725	16187	1086	416
canned	04/27/2012	11207	10290	9798	420	71	10805	9243	8955	443	82
downsized	04/27/2012	4311	981	963	77	6	766	722	713	29	2
fired	04/27/2012	39268	33958	32870	1798	546	38197	32763	31889	1649	444
laid off	04/27/2012	21606	18151	17698	1051	181	24416	18667	18249	1244	97
lost job	04/27/2012	6917	6361	6172	253	10	6467	5916	5744	246	115
outsourced	04/27/2012	2892	2618	2400	138	8	2297	2128	1940	91	5
pink slip	04/27/2012	1923	1687	1578	118	4	3449	1920	1681	230	74
unemployment	04/27/2012	103123	74252	61999	6486	2313	94636	52249	45007	4143	1516
axed	04/29/2011	1899	1763	1566	66	7	2156	1864	1764	72	134
been fired	04/29/2011	4802	4545	4449	117	2	5168	4623	4517	186	86
canned	04/29/2011	3882	3792	3624	66	21	4153	3832	3696	126	27
downsized	04/29/2011	588	585	575	3	0	543	539	533	3	0
fired	04/29/2011	9587	9273	9076	201	49	10011	9357	9119	258	150
laid off	04/29/2011	6393	6166	6031	133	35	8198	7587	7365	252	232
lost job	04/29/2011	2850	2415	2362	45	30	2565	2129	2084	61	1
outsourced	04/29/2011	2119	2052	1937	46	2	2410	2274	2151	61	1
pink slip	04/29/2011	607	590	563	10	0	2709	2432	2388	75	18
unemployment	04/29/2011	25410	24187	21629	658	176	26001	23135	21186	1075	274
axed	05/02/2014	7497	4505	4217	578	928	5317	3128	2954	481	292
been fired	05/02/2014	64475	31240	29820	4531	11691	32396	18858	18065	2633	4062
canned	05/02/2014	15989	10883	10184	1437	355	15436	10090	9540	1297	822
downsized	05/02/2014	984	701	677	80	114	811	634	610	46	46
fired	05/02/2014	54838	37580	36017	4621	2471	41873	29170	27790	3113	1807
laid off	05/02/2014	19639	15671	15140	1802	518	21200	15999	15455	1887	1641
lost job	05/02/2014	14968	7718	7515	1005	551	8950	6649	6449	810	309
outsourced	05/02/2014	3479	2552	2324	294	212	3054	2159	2012	292	67
pink slip	05/02/2014	32150	17670	13616	2952	41	32000	17866	13811	2969	151
unemployment	05/02/2014	109286	55062	47062	10302	13490	111141	58124	49552	11028	14256
axed	05/03/2013	5098	4382	4192	273	194	5681	4793	4488	309	84
been fired	05/03/2013	24483	20022	19417	1470	1576	26006	18719	18095	1612	1786
canned	05/03/2013	14983	13200	12676	672	231	17141	14378	13654	792	569
downsized	05/03/2013	1140	1030	1010	41	51	946	904	867	17	5
fired	05/03/2013	47684	37946	36764	2521	2292	45356	37270	35934	2570	1957
laid off	05/03/2013	27998	24615	23492	1648	173	29480	25893	23836	1750	435
lost job	05/03/2013	10177	7486	7346	527	157	9573	8361	8116	499	63
outsourced	05/03/2013	2964	2616	2453	140	39	2701	2450	2299	132	24
pink slip	05/03/2013	2820	2582	2239	173	17	2726	2497	2373	136	0
unemployment	05/03/2013	112710	81733	75831	6100	8157	153555	88833	81783	7980	5224
axed	05/04/2012	8859	5086	4902	448	55	5731	3615	3499	341	72
been fired	05/04/2012	39440	15030	14547	1137	779	20866	14973	14496	986	1854
canned	05/04/2012	11210	9964	9553	405	101	11207	10290	9798	420	71
downsized	05/04/2012	700	679	672	18	0	4311	981	963	77	6
fired	05/04/2012	60281	30350	29491	1660	2881	39268	33958	32870	1798	546
laid off	05/04/2012	21027	17127	16773	1042	163	21606	18151	17698	1051	181
lost job	05/04/2012	7246	5862	5693	279	560	6917	6361	6172	253	10
outsourced	05/04/2012	3243	2723	2591	164	16	2892	2618	2400	138	8
pink slip	05/04/2012	3385	1693	1619	124	1323	1923	1687	1578	118	4
unemployment	05/04/2012	111664	62543	52026	5349	1880	103123	74252	61999	6486	2313
axed	05/06/2011	1512	1449	1403	28	6	1899	1763	1566	66	7
been fired	05/06/2011	4434	3812	3752	106	366	4802	4545	4449	117	2
canned	05/06/2011	2995	2884	2798	62	3	3882	3792	3624	66	21
downsized	05/06/2011	408	406	401	2	0	588	585	575	3	0
fired	05/06/2011	7778	7383	7256	107	20	9587	9273	9076	201	49
laid off	05/06/2011	5452	5301	5195	83	35	6393	6166	6031	133	35
lost job	05/06/2011	2149	1914	1888	28	26	2850	2415	2362	45	30
outsourced	05/06/2011	1305	1263	1209	30	1	2119	2052	1937	46	2
pink slip	05/06/2011	635	628	556	6	0	607	590	563	10	0
unemployment	05/06/2011	17621	16847	15684	409	59	25410	24187	21629	658	176
axed	05/09/2014	6269	4115	3890	464	463	7497	4505	4217	578	928
been fired	05/09/2014	53003	28497	26725	4072	10537	64475	31240	29820	4531	11691
canned	05/09/2014	16353	11451	10559	1491	501	15989	10883	10184	1437	355
downsized	05/09/2014	795	666	636	49	22	984	701	677	80	114
fired	05/09/2014	64403	39079	37445	4846	3756	54838	37580	36017	4621	2471
laid off	05/09/2014	20752	15273	14820	1887	555	19639	15671	15140	1802	518
lost job	05/09/2014	15716	7667	7441	1090	693	14968	7718	7515	1005	551
outsourced	05/09/2014	3407	2480	2265	336	53	3479	2552	2324	294	212
pink slip	05/09/2014	23603	14278	11484	2542	61	32150	17670	13616	2952	41
unemployment	05/09/2014	170341	83798	70768	16291	22389	109286	55062	47062	10302	13490
axed	05/10/2013	5357	4656	4490	245	164	5098	4382	4192	273	194
been fired	05/10/2013	23849	18356	17633	1284	2208	24483	20022	19417	1470	1576
canned	05/10/2013	15488	13543	12917	695	363	14983	13200	12676	672	231
downsized	05/10/2013	933	910	897	15	15	1140	1030	1010	41	51
fired	05/10/2013	44015	35471	34354	2338	529	47684	37946	36764	2521	2292
laid off	05/10/2013	26295	23159	22428	1581	301	27998	24615	23492	1648	173
lost job	05/10/2013	9123	7870	7727	491	82	10177	7486	7346	527	157
outsourced	05/10/2013	3017	2593	2432	171	95	2964	2616	2453	140	39
pink slip	05/10/2013	2591	2279	2164	135	35	2820	2582	2239	173	17
unemployment	05/10/2013	130840	92276	85112	7642	17149	112710	81733	75831	6100	8157
