#Field:candidate	WeekId	NumTweets_Week1	NumDistinctTweets_Week1	NumDistinctUsers_Week1	NumPopularTweets_Week1	NumVerifiedTweets_Week1	NumTweets_Week2	NumDistinctTweets_Week2	NumDistinctUsers_Week2	NumPopularTweets_Week2	NumVerifiedTweets_Week2
pink slip	03/07/2014	23394	12685	9702	2090	59	37466	19262	14659	3159	787
unemployment	03/07/2014	94982	54400	47910	10529	7080	120707	64799	57099	11560	11420
axed	03/08/2013	5407	4313	4176	381	126	5585	4493	4334	389	279
been fired	03/08/2013	28322	20478	19834	1815	2843	19062	14901	14522	1439	534
canned	03/08/2013	14529	11396	10644	808	780	14743	11760	10954	843	496
downsized	03/08/2013	794	762	657	24	3	655	611	563	22	14
fired	03/08/2013	44882	34931	33872	2535	1977	44127	34250	33313	2678	1733
laid off	03/08/2013	30585	25721	23993	2036	1352	27478	22971	21860	1839	1016
lost job	03/08/2013	13907	10389	8730	572	651	10204	6924	6791	559	65
outsourced	03/08/2013	2561	2062	1952	162	155	2589	1999	1905	168	53
pink slip	03/08/2013	5946	4560	4279	413	551	4091	3518	3389	234	231
unemployment	03/08/2013	99427	82125	78089	6279	2637	129240	110909	106043	6979	3096
axed	03/09/2012	10843	5416	5167	641	186	4390	3526	3412	290	16
been fired	03/09/2012	17621	13946	13544	875	763	28036	11790	11511	1001	290
canned	03/09/2012	11883	10267	9869	462	37	12408	9901	9480	410	758
downsized	03/09/2012	683	632	619	26	3	824	648	631	51	22
fired	03/09/2012	48180	32162	30440	1621	251	33979	28169	27341	1362	367
laid off	03/09/2012	21998	19303	18825	998	216	19840	17975	17614	920	46
lost job	03/09/2012	7183	6694	6532	252	61	7856	6694	6340	319	71
outsourced	03/09/2012	8469	2682	2551	194	93	3705	2620	2421	176	114
pink slip	03/09/2012	1610	1536	1485	59	13	1534	1454	1375	58	2
unemployment	03/09/2012	77705	51560	47795	4520	1602	204021	55059	51067	5311	11771
axed	03/11/2011	611	449	433	29	7	2716	2518	2409	96	7
been fired	03/11/2011	1946	1630	1608	74	69	6078	4892	4763	244	561
canned	03/11/2011	1519	1335	1302	52	20	4360	4115	3999	125	8
downsized	03/11/2011	137	128	125	2	0	360	346	339	9	0
fired	03/11/2011	3150	2758	2703	106	144	9467	8195	7987	259	14
laid off	03/11/2011	4000	3208	3137	183	170	9685	8707	8454	387	100
lost job	03/11/2011	1075	875	855	35	45	2529	2406	2315	58	8
outsourced	03/11/2011	876	837	786	15	0	3174	2999	2778	84	12
pink slip	03/11/2011	311	281	267	23	3	1462	1379	1329	52	6
unemployment	03/11/2011	12598	8258	7624	593	472	24353	21365	18948	1041	290
axed	03/14/2014	33420	15631	14822	2338	11413	16452	8373	7993	1222	4101
been fired	03/14/2014	29763	18442	17538	2642	1451	27936	17835	16951	2407	2095
canned	03/14/2014	20000	13741	11490	1786	930	28650	16358	13250	2126	5741
downsized	03/14/2014	1077	688	679	64	12	756	632	613	55	38
fired	03/14/2014	58035	27620	26783	4208	12808	36606	25204	24360	3116	792
laid off	03/14/2014	25688	18828	18151	2122	2304	24362	18575	17841	2322	729
lost job	03/14/2014	9586	6930	6702	967	120	10657	7331	6887	970	127
outsourced	03/14/2014	4386	3316	3126	365	284	3183	2432	2273	312	55
pink slip	03/14/2014	25706	13377	10388	2023	45	23394	12685	9702	2090	59
unemployment	03/14/2014	112462	61501	53953	11815	11349	94982	54400	47910	10529	7080
axed	03/15/2013	6424	4798	4598	376	301	5407	4313	4176	381	126
been fired	03/15/2013	18246	13674	13268	1193	2115	28322	20478	19834	1815	2843
canned	03/15/2013	14307	12009	11095	813	271	14529	11396	10644	808	780
downsized	03/15/2013	789	721	711	28	0	794	762	657	24	3
fired	03/15/2013	39562	31114	30327	2472	2097	44882	34931	33872	2535	1977
laid off	03/15/2013	28690	24452	22913	1925	433	30585	25721	23993	2036	1352
lost job	03/15/2013	9718	7386	7256	619	33	13907	10389	8730	572	651
outsourced	03/15/2013	2500	2085	1980	176	83	2561	2062	1952	162	155
pink slip	03/15/2013	3078	2625	2458	201	127	5946	4560	4279	413	551
unemployment	03/15/2013	107750	75011	68366	6168	6802	99427	82125	78089	6279	2637
axed	03/16/2012	21864	6439	6202	586	111	10843	5416	5167	641	186
been fired	03/16/2012	18120	12699	12327	648	577	17621	13946	13544	875	763
canned	03/16/2012	10350	9414	9080	315	265	11883	10267	9869	462	37
downsized	03/16/2012	538	534	518	4	1	683	632	619	26	3
fired	03/16/2012	36291	30853	29729	1124	858	48180	32162	30440	1621	251
laid off	03/16/2012	22029	18990	18567	809	170	21998	19303	18825	998	216
lost job	03/16/2012	7461	6468	6286	198	158	7183	6694	6532	252	61
outsourced	03/16/2012	3175	2801	2637	93	14	8469	2682	2551	194	93
pink slip	03/16/2012	2207	2000	1861	106	6	1610	1536	1485	59	13
unemployment	03/16/2012	135793	66934	62369	6483	3520	77705	51560	47795	4520	1602
axed	03/18/2011	287	128	127	13	0	611	449	433	29	7
been fired	03/18/2011	3407	343	341	47	2229	1946	1630	1608	74	69
canned	03/18/2011	288	225	225	20	5	1519	1335	1302	52	20
downsized	03/18/2011	15	14	14	1	0	137	128	125	2	0
fired	03/18/2011	2362	604	602	49	1495	3150	2758	2703	106	144
laid off	03/18/2011	1013	515	514	47	110	4000	3208	3137	183	170
lost job	03/18/2011	220	142	141	13	3	1075	875	855	35	45
outsourced	03/18/2011	109	92	90	9	0	876	837	786	15	0
pink slip	03/18/2011	169	122	120	7	0	311	281	267	23	3
unemployment	03/18/2011	4089	1595	1556	199	222	12598	8258	7624	593	472
axed	03/21/2014	14456	3942	3747	602	8465	33420	15631	14822	2338	11413
been fired	03/21/2014	31905	18098	17391	2615	2526	29763	18442	17538	2642	1451
canned	03/21/2014	60247	40876	13953	6008	1126	20000	13741	11490	1786	930
downsized	03/21/2014	567	487	479	32	17	1077	688	679	64	12
fired	03/21/2014	53256	28495	27556	3885	4694	58035	27620	26783	4208	12808
laid off	03/21/2014	26181	20397	15644	1871	284	25688	18828	18151	2122	2304
lost job	03/21/2014	10829	7376	7107	981	244	9586	6930	6702	967	120
outsourced	03/21/2014	2924	2179	2012	270	114	4386	3316	3126	365	284
pink slip	03/21/2014	23711	12157	9257	1901	254	25706	13377	10388	2023	45
unemployment	03/21/2014	113455	63165	55444	11862	10841	112462	61501	53953	11815	11349
axed	03/22/2013	9817	7752	7441	525	638	6424	4798	4598	376	301
been fired	03/22/2013	14620	11835	11601	1059	636	18246	13674	13268	1193	2115
canned	03/22/2013	11564	9690	9080	629	207	14307	12009	11095	813	271
downsized	03/22/2013	707	656	620	28	3	789	721	711	28	0
fired	03/22/2013	39522	27891	27072	2152	3658	39562	31114	30327	2472	2097
laid off	03/22/2013	25906	22641	21185	1929	273	28690	24452	22913	1925	433
lost job	03/22/2013	9308	6795	6666	507	1080	9718	7386	7256	619	33
outsourced	03/22/2013	2474	2073	1958	178	15	2500	2085	1980	176	83
pink slip	03/22/2013	2545	2254	2124	177	26	3078	2625	2458	201	127
unemployment	03/22/2013	69132	52220	48967	4931	2329	107750	75011	68366	6168	6802
axed	03/23/2012	6187	4608	4463	312	128	21864	6439	6202	586	111
been fired	03/23/2012	21719	15485	15092	1096	478	18120	12699	12327	648	577
canned	03/23/2012	11350	9505	9112	409	84	10350	9414	9080	315	265
downsized	03/23/2012	790	745	736	23	8	538	534	518	4	1
fired	03/23/2012	43130	35136	34144	1756	844	36291	30853	29729	1124	858
laid off	03/23/2012	17626	16196	15855	816	188	22029	18990	18567	809	170
lost job	03/23/2012	7121	6183	6064	269	104	7461	6468	6286	198	158
outsourced	03/23/2012	2345	2138	2027	84	6	3175	2801	2637	93	14
pink slip	03/23/2012	2600	2027	1894	124	0	2207	2000	1861	106	6
unemployment	03/23/2012	95348	57035	53242	4858	1801	135793	66934	62369	6483	3520
axed	03/25/2011	53	25	25	5	0	287	128	127	13	0
been fired	03/25/2011	407	52	52	6	301	3407	343	341	47	2229
canned	03/25/2011	96	45	45	7	39	288	225	225	20	5
downsized	03/25/2011	4	4	4	0	0	15	14	14	1	0
fired	03/25/2011	726	90	90	11	130	2362	604	602	49	1495
laid off	03/25/2011	129	81	80	9	34	1013	515	514	47	110
lost job	03/25/2011	38	28	28	3	0	220	142	141	13	3
outsourced	03/25/2011	78	53	53	7	0	109	92	90	9	0
pink slip	03/25/2011	19	8	8	2	0	169	122	120	7	0
unemployment	03/25/2011	942	191	188	35	370	4089	1595	1556	199	222
axed	03/28/2014	5191	3389	3265	469	194	14456	3942	3747	602	8465
been fired	03/28/2014	34784	20385	19437	2934	4159	31905	18098	17391	2615	2526
canned	03/28/2014	19909	13071	11419	1694	1244	60247	40876	13953	6008	1126
downsized	03/28/2014	707	600	581	43	8	567	487	479	32	17
fired	03/28/2014	38362	26755	25971	3282	1753	53256	28495	27556	3885	4694
laid off	03/28/2014	23193	17462	16677	2050	1439	26181	20397	15644	1871	284
lost job	03/28/2014	13008	8497	8153	1232	708	10829	7376	7107	981	244
outsourced	03/28/2014	3685	2405	2215	356	89	2924	2179	2012	270	114
pink slip	03/28/2014	20704	12855	10162	2015	30	23711	12157	9257	1901	254
unemployment	03/28/2014	114530	66600	58901	11862	10694	113455	63165	55444	11862	10841
axed	03/29/2013	5268	4267	4102	352	176	9817	7752	7441	525	638
been fired	03/29/2013	20218	15911	15480	1402	980	14620	11835	11601	1059	636
canned	03/29/2013	12765	10505	9998	673	1140	11564	9690	9080	629	207
downsized	03/29/2013	885	844	754	34	6	707	656	620	28	3
fired	03/29/2013	38481	31232	30321	2436	1095	39522	27891	27072	2152	3658
laid off	03/29/2013	26729	22968	21643	1774	616	25906	22641	21185	1929	273
lost job	03/29/2013	9103	6650	6514	581	997	9308	6795	6666	507	1080
outsourced	03/29/2013	2469	2009	1783	173	32	2474	2073	1958	178	15
pink slip	03/29/2013	3923	3275	2611	314	76	2545	2254	2124	177	26
unemployment	03/29/2013	79366	59648	55139	5935	2968	69132	52220	48967	4931	2329
axed	03/30/2012	4434	3082	2966	195	102	6187	4608	4463	312	128
been fired	03/30/2012	16173	12777	12477	716	103	21719	15485	15092	1096	478
canned	03/30/2012	9619	8350	7969	378	45	11350	9505	9112	409	84
downsized	03/30/2012	626	599	593	12	0	790	745	736	23	8
fired	03/30/2012	33591	29379	28595	1295	393	43130	35136	34144	1756	844
laid off	03/30/2012	18385	16471	16150	844	219	17626	16196	15855	816	188
lost job	03/30/2012	10310	6495	6335	302	264	7121	6183	6064	269	104
outsourced	03/30/2012	2410	2115	1988	98	7	2345	2138	2027	84	6
pink slip	03/30/2012	1843	1661	1599	81	46	2600	2027	1894	124	0
unemployment	03/30/2012	71727	50121	46625	3760	892	95348	57035	53242	4858	1801
axed	04/01/2011	80	6	6	2	0	53	25	25	5	0
been fired	04/01/2011	309	10	10	4	0	407	52	52	6	301
canned	04/01/2011	8	7	7	1	0	96	45	45	7	39
downsized	04/01/2011	2	2	2	0	0	4	4	4	0	0
fired	04/01/2011	1786	23	22	7	257	726	90	90	11	130
laid off	04/01/2011	73	22	22	9	11	129	81	80	9	34
lost job	04/01/2011	13	9	9	3	0	38	28	28	3	0
outsourced	04/01/2011	20	8	8	2	0	78	53	53	7	0
pink slip	04/01/2011	3	2	2	1	0	19	8	8	2	0
unemployment	04/01/2011	1381	92	87	30	433	942	191	188	35	370
axed	04/04/2014	7643	4898	4693	651	563	5191	3389	3265	469	194
been fired	04/04/2014	33757	18954	18018	2799	2829	34784	20385	19437	2934	4159
canned	04/04/2014	18702	12400	11772	1741	459	19909	13071	11419	1694	1244
downsized	04/04/2014	913	555	542	61	21	707	600	581	43	8
fired	04/04/2014	43016	27706	26244	3434	1153	38362	26755	25971	3282	1753
laid off	04/04/2014	22827	16763	16120	2022	710	23193	17462	16677	2050	1439
lost job	04/04/2014	10581	7208	6904	904	218	13008	8497	8153	1232	708
outsourced	04/04/2014	3592	2806	2576	357	54	3685	2405	2215	356	89
pink slip	04/04/2014	21041	12922	10016	1822	59	20704	12855	10162	2015	30
unemployment	04/04/2014	140935	58648	51549	11325	9154	114530	66600	58901	11862	10694
axed	04/05/2013	3868	3214	3107	291	72	5268	4267	4102	352	176
been fired	04/05/2013	22261	13892	13551	1491	3975	20218	15911	15480	1402	980
canned	04/05/2013	13989	12127	11696	764	348	12765	10505	9998	673	1140
downsized	04/05/2013	811	682	630	39	30	885	844	754	34	6
fired	04/05/2013	38880	27279	26695	2200	1461	38481	31232	30321	2436	1095
laid off	04/05/2013	22233	19631	18552	1604	193	26729	22968	21643	1774	616
lost job	04/05/2013	7548	6431	6294	420	79	9103	6650	6514	581	997
outsourced	04/05/2013	2523	2010	1887	146	122	2469	2009	1783	173	32
pink slip	04/05/2013	2062	1699	1591	144	112	3923	3275	2611	314	76
unemployment	04/05/2013	73274	54433	51464	4796	4734	79366	59648	55139	5935	2968
axed	04/06/2012	6471	4551	4425	317	3	4434	3082	2966	195	102
been fired	04/06/2012	20778	12862	12521	824	283	16173	12777	12477	716	103
canned	04/06/2012	11420	8761	8456	461	196	9619	8350	7969	378	45
downsized	04/06/2012	684	633	620	31	4	626	599	593	12	0
fired	04/06/2012	43834	30632	29749	1442	452	33591	29379	28595	1295	393
laid off	04/06/2012	19600	16683	16309	915	181	18385	16471	16150	844	219
lost job	04/06/2012	14193	6653	6502	494	57	10310	6495	6335	302	264
outsourced	04/06/2012	2500	2037	1938	148	1	2410	2115	1988	98	7
pink slip	04/06/2012	1604	1471	1329	79	5	1843	1661	1599	81	46
unemployment	04/06/2012	62420	49004	44521	2990	596	71727	50121	46625	3760	892
axed	04/08/2011	1594	1415	1346	57	10	80	6	6	2	0
been fired	04/08/2011	3947	3607	3518	173	39	309	10	10	4	0
canned	04/08/2011	4176	3874	3714	151	16	8	7	7	1	0
downsized	04/08/2011	565	541	536	9	17	2	2	2	0	0
fired	04/08/2011	8780	7662	7482	240	169	1786	23	22	7	257
laid off	04/08/2011	6364	6038	5815	179	18	73	22	22	9	11
lost job	04/08/2011	2323	2153	2087	64	5	13	9	9	3	0
outsourced	04/08/2011	1635	1473	1417	55	87	20	8	8	2	0
pink slip	04/08/2011	700	628	610	29	6	3	2	2	1	0
unemployment	04/08/2011	35588	29794	26043	1788	1330	1381	92	87	30	433
axed	04/11/2014	6420	4108	3914	599	251	7643	4898	4693	651	563
been fired	04/11/2014	30295	18488	17624	2836	3061	33757	18954	18018	2799	2829
canned	04/11/2014	17278	11677	10589	1663	562	18702	12400	11772	1741	459
downsized	04/11/2014	633	554	518	38	9	913	555	542	61	21
fired	04/11/2014	40932	27111	26274	3316	1674	43016	27706	26244	3434	1153
laid off	04/11/2014	25313	16295	15704	1945	4222	22827	16763	16120	2022	710
lost job	04/11/2014	14234	7516	7274	997	492	10581	7208	6904	904	218
outsourced	04/11/2014	2970	2267	2024	275	80	3592	2806	2576	357	54
pink slip	04/11/2014	20585	12490	9760	2029	17	21041	12922	10016	1822	59
unemployment	04/11/2014	128371	68150	59241	12606	15282	140935	58648	51549	11325	9154
axed	04/12/2013	5384	4070	3939	333	370	3868	3214	3107	291	72
been fired	04/12/2013	48729	26191	25353	2463	13998	22261	13892	13551	1491	3975
canned	04/12/2013	12239	9735	9223	704	151	13989	12127	11696	764	348
downsized	04/12/2013	589	567	547	18	5	811	682	630	39	30
fired	04/12/2013	39674	30059	29374	2724	1843	38880	27279	26695	2200	1461
laid off	04/12/2013	26076	22091	20907	1649	497	22233	19631	18552	1604	193
lost job	04/12/2013	9485	6383	6280	539	206	7548	6431	6294	420	79
outsourced	04/12/2013	2201	1847	1728	141	59	2523	2010	1887	146	122
pink slip	04/12/2013	1815	1629	1537	128	1	2062	1699	1591	144	112
unemployment	04/12/2013	87452	63839	59545	6351	5759	73274	54433	51464	4796	4734
axed	04/13/2012	4319	2882	2777	298	29	6471	4551	4425	317	3
been fired	04/13/2012	18548	14159	13744	778	369	20778	12862	12521	824	283
canned	04/13/2012	11402	9180	8856	521	109	11420	8761	8456	461	196
downsized	04/13/2012	644	603	594	22	0	684	633	620	31	4
fired	04/13/2012	41638	32518	31612	1694	244	43834	30632	29749	1442	452
laid off	04/13/2012	28818	20280	19738	1282	382	19600	16683	16309	915	181
lost job	04/13/2012	7103	5567	5426	257	252	14193	6653	6502	494	57
outsourced	04/13/2012	2768	2176	2072	157	2	2500	2037	1938	148	1
pink slip	04/13/2012	4777	1770	1709	170	121	1604	1471	1329	79	5
unemployment	04/13/2012	133976	60593	53742	5292	2664	62420	49004	44521	2990	596
axed	04/15/2011	1739	1602	1506	62	2	1594	1415	1346	57	10
been fired	04/15/2011	5109	3731	3657	194	952	3947	3607	3518	173	39
canned	04/15/2011	4130	3614	3487	127	228	4176	3874	3714	151	16
downsized	04/15/2011	521	494	490	8	7	565	541	536	9	17
fired	04/15/2011	9694	8155	7970	337	195	8780	7662	7482	240	169
laid off	04/15/2011	6878	5609	5476	224	712	6364	6038	5815	179	18
lost job	04/15/2011	2993	2559	2333	70	19	2323	2153	2087	64	5
outsourced	04/15/2011	2023	1914	1798	66	1	1635	1473	1417	55	87
pink slip	04/15/2011	802	669	629	42	1	700	628	610	29	6
unemployment	04/15/2011	27039	23682	21289	1285	255	35588	29794	26043	1788	1330
axed	04/18/2014	6796	4269	4090	609	457	6420	4108	3914	599	251
been fired	04/18/2014	33510	21110	19982	3204	2575	30295	18488	17624	2836	3061
canned	04/18/2014	17586	11115	10421	1610	803	17278	11677	10589	1663	562
downsized	04/18/2014	741	516	492	61	53	633	554	518	38	9
fired	04/18/2014	45631	29355	28158	3286	788	40932	27111	26274	3316	1674
laid off	04/18/2014	21666	15868	15296	2013	704	25313	16295	15704	1945	4222
lost job	04/18/2014	12016	6977	6782	1026	901	14234	7516	7274	997	492
outsourced	04/18/2014	3160	2361	2146	289	27	2970	2267	2024	275	80
pink slip	04/18/2014	26208	16008	12465	2766	53	20585	12490	9760	2029	17
unemployment	04/18/2014	124321	65008	54741	13602	14548	128371	68150	59241	12606	15282
axed	04/19/2013	4486	3943	3778	252	60	5384	4070	3939	333	370
been fired	04/19/2013	25302	18009	17469	1494	3202	48729	26191	25353	2463	13998
canned	04/19/2013	13873	12310	11597	722	267	12239	9735	9223	704	151
downsized	04/19/2013	1061	992	956	30	21	589	567	547	18	5
fired	04/19/2013	37522	31471	30490	2128	1075	39674	30059	29374	2724	1843
laid off	04/19/2013	29109	25892	24075	1782	312	26076	22091	20907	1649	497
lost job	04/19/2013	12056	9657	9374	665	82	9485	6383	6280	539	206
outsourced	04/19/2013	10644	2661	2429	211	35	2201	1847	1728	141	59
pink slip	04/19/2013	2786	2465	2326	140	72	1815	1629	1537	128	1
unemployment	04/19/2013	99445	69904	64619	5503	3819	87452	63839	59545	6351	5759
axed	04/20/2012	4552	3350	3245	269	17	4319	2882	2777	298	29
been fired	04/20/2012	23450	16754	16215	1096	415	18548	14159	13744	778	369
canned	04/20/2012	10826	9254	8966	441	83	11402	9180	8856	521	109
downsized	04/20/2012	773	727	718	30	2	644	603	594	22	0
fired	04/20/2012	38343	32977	32087	1653	445	41638	32518	31612	1694	244
laid off	04/20/2012	24035	18590	18170	1203	97	28818	20280	19738	1282	382
lost job	04/20/2012	6407	5869	5699	238	115	7103	5567	5426	257	252
outsourced	04/20/2012	2292	2125	1937	89	5	2768	2176	2072	157	2
pink slip	04/20/2012	3444	1903	1666	232	74	4777	1770	1709	170	121
unemployment	04/20/2012	90554	52033	44797	4082	1415	133976	60593	53742	5292	2664
axed	04/22/2011	2148	1856	1756	72	134	1739	1602	1506	62	2
been fired	04/22/2011	4761	4271	4175	165	75	5109	3731	3657	194	952
canned	04/22/2011	4147	3828	3693	125	27	4130	3614	3487	127	228
downsized	04/22/2011	555	552	543	2	0	521	494	490	8	7
fired	04/22/2011	10539	9825	9576	280	168	9694	8155	7970	337	195
laid off	04/22/2011	8289	7681	7451	250	232	6878	5609	5476	224	712
lost job	04/22/2011	2575	2145	2100	60	1	2993	2559	2333	70	19
outsourced	04/22/2011	2391	2256	2137	60	1	2023	1914	1798	66	1
pink slip	04/22/2011	2650	2375	2331	73	18	802	669	629	42	1
unemployment	04/22/2011	25694	22912	20978	1065	267	27039	23682	21289	1285	255
axed	04/25/2014	5314	3129	2955	481	297	6796	4269	4090	609	457
been fired	04/25/2014	32353	18893	18098	2639	3986	33510	21110	19982	3204	2575
canned	04/25/2014	15396	10091	9541	1295	821	17586	11115	10421	1610	803
downsized	04/25/2014	811	634	610	46	46	741	516	492	61	53
fired	04/25/2014	41743	29237	27851	3122	1802	45631	29355	28158	3286	788
laid off	04/25/2014	21070	15932	15391	1868	1630	21666	15868	15296	2013	704
lost job	04/25/2014	8907	6619	6424	802	309	12016	6977	6782	1026	901
outsourced	04/25/2014	3064	2171	2024	292	65	3160	2361	2146	289	27
pink slip	04/25/2014	31983	17876	13820	2963	153	26208	16008	12465	2766	53
unemployment	04/25/2014	109990	58100	49530	11016	14028	124321	65008	54741	13602	14548
axed	04/26/2013	5696	4796	4491	307	84	4486	3943	3778	252	60
been fired	04/26/2013	29166	21051	20317	1780	1834	25302	18009	17469	1494	3202
canned	04/26/2013	17069	14353	13639	788	569	13873	12310	11597	722	267
downsized	04/26/2013	953	910	872	18	5	1061	992	956	30	21
fired	04/26/2013	41170	34968	33734	2393	924	37522	31471	30490	2128	1075
laid off	04/26/2013	29488	25899	23842	1753	435	29109	25892	24075	1782	312
lost job	04/26/2013	9513	8352	8108	497	63	12056	9657	9374	665	82
outsourced	04/26/2013	2714	2464	2312	131	24	10644	2661	2429	211	35
pink slip	04/26/2013	2712	2490	2366	131	0	2786	2465	2326	140	72
unemployment	04/26/2013	152689	88913	81838	7956	5207	99445	69904	64619	5503	3819
axed	04/27/2012	5810	3631	3513	355	72	4552	3350	3245	269	17
been fired	04/27/2012	19284	14967	14490	960	635	23450	16754	16215	1096	415
canned	04/27/2012	11308	10312	9821	428	66	10826	9254	8966	441	83
downsized	04/27/2012	3862	973	956	72	6	773	727	718	30	2
fired	04/27/2012	39557	34263	33146	1819	546	38343	32977	32087	1653	445
laid off	04/27/2012	21452	18078	17626	1035	181	24035	18590	18170	1203	97
lost job	04/27/2012	6849	6332	6144	253	10	6407	5869	5699	238	115
outsourced	04/27/2012	2892	2615	2397	134	8	2292	2125	1937	89	5
pink slip	04/27/2012	1899	1665	1558	114	4	3444	1903	1666	232	74
unemployment	04/27/2012	101869	74005	61772	6426	2162	90554	52033	44797	4082	1415
axed	04/29/2011	1896	1760	1564	66	7	2148	1856	1756	72	134
been fired	04/29/2011	4527	4274	4186	115	2	4761	4271	4175	165	75
canned	04/29/2011	3869	3781	3614	65	21	4147	3828	3693	125	27
downsized	04/29/2011	602	591	581	4	0	555	552	543	2	0
fired	04/29/2011	9926	9615	9410	201	49	10539	9825	9576	280	168
laid off	04/29/2011	6447	6225	6089	133	36	8289	7681	7451	250	232
lost job	04/29/2011	2602	2408	2355	43	30	2575	2145	2100	60	1
outsourced	04/29/2011	2107	2048	1933	45	2	2391	2256	2137	60	1
pink slip	04/29/2011	604	587	561	10	0	2650	2375	2331	73	18
unemployment	04/29/2011	25181	24012	21466	649	135	25694	22912	20978	1065	267
axed	05/02/2014	7526	4528	4240	579	928	5314	3129	2955	481	297
been fired	05/02/2014	64461	31266	29844	4530	11691	32353	18893	18098	2639	3986
canned	05/02/2014	15963	10877	10179	1432	353	15396	10091	9541	1295	821
downsized	05/02/2014	974	698	674	77	114	811	634	610	46	46
fired	05/02/2014	54775	37630	36066	4624	2471	41743	29237	27851	3122	1802
laid off	05/02/2014	19541	15622	15093	1785	517	21070	15932	15391	1868	1630
lost job	05/02/2014	14922	7687	7485	1002	551	8907	6619	6424	802	309
outsourced	05/02/2014	3489	2558	2330	295	212	3064	2171	2024	292	65
pink slip	05/02/2014	32138	17676	13622	2950	41	31983	17876	13820	2963	153
unemployment	05/02/2014	107567	55034	47032	10281	13479	109990	58100	49530	11016	14028
axed	05/03/2013	5184	4386	4194	273	193	5696	4796	4491	307	84
been fired	05/03/2013	28858	22731	21997	1702	2678	29166	21051	20317	1780	1834
canned	05/03/2013	14821	13225	12703	671	230	17069	14353	13639	788	569
downsized	05/03/2013	1145	1035	1014	41	50	953	910	872	18	5
fired	05/03/2013	42747	35103	34049	2280	1168	41170	34968	33734	2393	924
laid off	05/03/2013	28000	24622	23497	1644	174	29488	25899	23842	1753	435
lost job	05/03/2013	9920	7483	7344	526	157	9513	8352	8108	497	63
outsourced	05/03/2013	2953	2606	2444	139	38	2714	2464	2312	131	24
pink slip	05/03/2013	2807	2569	2227	173	17	2712	2490	2366	131	0
unemployment	05/03/2013	111834	81971	76061	6080	8122	152689	88913	81838	7956	5207
axed	05/04/2012	8783	5081	4895	439	55	5810	3631	3513	355	72
been fired	05/04/2012	38635	15046	14562	1121	786	19284	14967	14490	960	635
canned	05/04/2012	11616	9986	9576	421	100	11308	10312	9821	428	66
downsized	05/04/2012	704	683	676	18	0	3862	973	956	72	6
fired	05/04/2012	59187	30563	29692	1674	1657	39557	34263	33146	1819	546
laid off	05/04/2012	21001	17099	16743	1043	163	21452	18078	17626	1035	181
lost job	05/04/2012	7178	5809	5640	273	556	6849	6332	6144	253	10
outsourced	05/04/2012	3262	2726	2593	168	16	2892	2615	2397	134	8
pink slip	05/04/2012	2043	1676	1605	119	7	1899	1665	1558	114	4
unemployment	05/04/2012	110970	62444	51937	5325	1806	101869	74005	61772	6426	2162
axed	05/06/2011	1525	1462	1415	28	6	1896	1760	1564	66	7
been fired	05/06/2011	4415	4126	4061	110	26	4527	4274	4186	115	2
canned	05/06/2011	2988	2878	2791	61	3	3869	3781	3614	65	21
downsized	05/06/2011	407	405	400	2	0	602	591	581	4	0
fired	05/06/2011	7260	7061	6938	99	20	9926	9615	9410	201	49
laid off	05/06/2011	5441	5292	5185	81	35	6447	6225	6089	133	36
lost job	05/06/2011	2055	1906	1880	28	17	2602	2408	2355	43	30
outsourced	05/06/2011	1296	1257	1203	29	1	2107	2048	1933	45	2
pink slip	05/06/2011	626	620	548	5	0	604	587	561	10	0
unemployment	05/06/2011	17573	16825	15653	397	59	25181	24012	21466	649	135
axed	05/09/2014	6230	4123	3898	466	463	7526	4528	4240	579	928
been fired	05/09/2014	52976	28548	26775	4077	10455	64461	31266	29844	4530	11691
canned	05/09/2014	16307	11448	10557	1487	501	15963	10877	10179	1432	353
downsized	05/09/2014	794	665	635	49	22	974	698	674	77	114
fired	05/09/2014	64105	39140	37501	4840	3744	54775	37630	36066	4624	2471
laid off	05/09/2014	20524	15199	14751	1879	551	19541	15622	15093	1785	517
lost job	05/09/2014	15678	7648	7422	1087	691	14922	7687	7485	1002	551
outsourced	05/09/2014	3410	2483	2267	336	53	3489	2558	2330	295	212
pink slip	05/09/2014	23601	14294	11499	2542	61	32138	17676	13622	2950	41
unemployment	05/09/2014	169653	83749	70723	16246	22119	107567	55034	47032	10281	13479
axed	05/10/2013	5368	4661	4497	250	165	5184	4386	4194	273	193
been fired	05/10/2013	26529	20668	19859	1442	1866	28858	22731	21997	1702	2678
canned	05/10/2013	15454	13563	12936	688	364	14821	13225	12703	671	230
downsized	05/10/2013	940	917	904	15	15	1145	1035	1014	41	50
fired	05/10/2013	41062	33350	32322	2173	516	42747	35103	34049	2280	1168
laid off	05/10/2013	26430	23299	22564	1579	301	28000	24622	23497	1644	174
lost job	05/10/2013	9100	7861	7718	490	81	9920	7483	7344	526	157
outsourced	05/10/2013	2990	2570	2408	168	95	2953	2606	2444	139	38
pink slip	05/10/2013	2444	2145	2033	133	36	2807	2569	2227	173	17
unemployment	05/10/2013	130341	92416	85221	7605	16945	111834	81971	76061	6080	8122
axed	05/11/2012	6278	3384	3296	309	22	8783	5081	4895	439	55
been fired	05/11/2012	17786	14852	14350	796	274	38635	15046	14562	1121	786
